Id,Label,timeset,function,gene,is_essential,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,metabolic_reactions,node_type,degree,go,weighted degree,eigencentrality,clustering,triangles
490,490,,ORF-V,YHR205W,0,2.69807,3.278613,3.231555,2.699663,2.606061,2.795207,2.726977,3.38558,5.546005,3.70852,2.767123,2.016244,3.253732,3.060227,5.054176,4.226027,2.923077,3.329592,3.255814,2.973002,2.798857,2.406797,2.776824,2.445879,3.717949,4.421302,3.726244,3.045639,2.776859,2.342437,3.387487,5.289246,4.353847,2.108268,2.259858,2.437759,,protein,0,FALSE,0,0,0,0
2847,2847,,ORF-V,YDR091C,1,2.979569,1.262428,2.388195,2.925759,3.823794,3.448802,4.12676,5.257053,21.725182,6.612108,5.437214,4.672081,3.243399,1.276136,2.767494,3.695206,4.160535,3.022449,3.753286,10.330453,8.892571,4.734294,5.934549,5.818273,3.481075,1.556213,3.013575,2.016227,2.892562,3.103992,4.698134,15.122373,6.481319,3.942913,4.532861,4.473029,,protein,0,FALSE,0,0,0,0
4082,4082,,ORF-V,YOR369C,0,31.23269,18.586126,32.236095,33.146233,28.78788,31.757082,34.166847,38.791016,60.060535,50.364353,41.054794,36.643654,24.14696,22.770456,30.28781,34.75,29.955406,27.99796,32.488373,40.230022,46.270855,32.784756,33.111588,26.616684,31.201464,24.228403,34.727375,29.89351,32.89979,34.64391,36.98244,45.85414,35.129673,31.38878,32.508595,30.114105,,protein,0,FALSE,0,0,0,0
4746,4746,,ORF-V,YDR429C,1,7.627696,5.552601,5.99546,5.659168,6.620652,5.924837,7.842904,8.173459,25.227604,13.332961,9.614156,9.355329,9.010333,6.084091,6.697517,6.821917,5.296544,5.565306,5.130434,13.103672,18.184,9.833161,10.216739,11.040716,9.208792,5.381065,6.400453,4.368155,5.618802,5.932773,7.829857,22.027193,12.865935,8.485236,8.31547,8.700207,,protein,0,FALSE,0,0,0,0
3813,3813,,ORF-V,YLR420W,0,3.980704,2.609248,2.227015,3.249719,2.083053,3.008715,3.737811,4.45977,7.491526,3.642377,3.639269,2.732995,4.552239,2.763636,2.540632,3.636986,3.391304,2.481632,2.741153,4.845573,9.041142,3.347065,3.813305,4.050645,3.82906,1.733728,3.400453,1.81643,2.740702,2.581933,3.177827,7.357231,5.078022,3.269685,3.356926,3.544606,r_0349,protein,0,FALSE,0,0,0,0
494,494,,ORF-V,YHR192W,0,1.650397,1.423121,1.356413,1.434196,1.62514,1.469499,1.568797,1.291536,1.863196,2.408072,2.374429,1.788832,1.657865,1.351136,1.234763,1.771689,2.09922,1.973469,1.133468,1.916847,1.548571,1.881565,1.740343,1.584906,2.131868,2.060355,1.563348,1.460446,1.753099,1.663866,2.122942,1.815822,1.518681,1.633858,1.682507,1.625519,,protein,0,FALSE,0,0,0,0
2425,2425,,ORF-U,YCR087C-A,0,0.392736,0.138728,0.22588,0.206974,0.215488,0.311547,0.403034,0.819227,8.892252,1.751121,0.660959,0.961421,0.414466,0.113636,0.278781,0.300228,0.292085,0.354082,0.548028,3.693304,1.819429,0.864058,0.736051,0.95432,0.40293,0.216568,0.229638,0.203854,0.269628,0.341387,0.551043,5.807169,1.179121,0.569882,0.871587,0.992738,,protein,69,FALSE,94,0.261187,0.812447,1906
4734,4734,,ORF-V,YHR085W,1,0.208854,0.285549,0.30647,0.36108,0.47138,0.567538,0.887324,1.172414,4.635593,0.792601,0.914384,0.738071,0.300804,0.398864,0.481941,0.461187,0.589744,0.55102,1.037411,3.415767,0.496,0.601442,0.654506,0.667329,0.492063,0.369231,0.292986,0.439148,0.475207,0.794118,0.949506,3.980222,0.616483,0.464567,0.674419,0.65249,,protein,0,FALSE,0,0,0,0
903,903,,ORF-V,YDR058C,0,1.059024,1.101734,0.998865,0.902137,1.062851,1.009804,0.925244,1.098224,1.779661,1.269058,0.972603,0.971574,0.936854,1.155682,1.120767,1.054795,1.045708,1.102041,1.047523,1.045356,0.997714,1.00206,0.91309,1.095333,1.133089,1.263905,1.279412,1.059838,0.974174,1.10084,1.272228,1.071693,0.998901,0.992126,0.857432,0.976141,r_3304;r_3305;r_3306;r_3307,protein,1,FALSE,2.261479,0.000081,0,0
1762,1762,,ORF-V,YER122C,0,3.269013,3.73526,2.886493,2.755906,2.478115,2.927015,2.440953,2.635319,7.148911,4.684977,6.414384,5.096446,3.908152,3.881818,2.767494,2.704338,2.248606,3,2.63094,4.168467,3.868571,4.38311,5.103004,3.840119,4.009768,3.310059,1.946833,3.223124,2.873967,2.670168,2.798024,5.270704,4.002198,4.587598,5.311425,4.745851,,protein,0,FALSE,0,0,0,0
2600,2600,,ORF-V,YER009W,1,13.904654,11.30867,10.144155,7.944882,7.971942,8.602397,7.544962,8.707419,18.389832,16.057177,11.468037,10.916752,10.419059,9.027273,9.303612,7.993151,8.503901,9.229591,8.172901,10.684666,13.681143,11.648815,10.265021,11.699106,12.952382,11.692307,10.682127,10.550711,9.577479,10.096639,7.136114,13.100123,12.828572,9.928149,11.203235,13.015559,,protein,0,FALSE,0,0,0,0
2121,2121,,ORF-V,YOR123C,0,3.604995,3.556069,2.569807,4.087739,3.959596,3.118736,3.133261,3.322884,5.935835,5.172646,3.601598,2.940102,4.005741,3.470455,3.537246,3.587899,2.950948,3.086734,2.665319,3.360691,6.085714,3.885685,3.83691,4.657398,1.97558,3.414201,2.361991,2.60142,2.527893,2.995799,3.388584,5.875154,1.665934,4.083662,3.622851,3.824689,,protein,0,FALSE,0,0,0,0
3090,3090,,ORF-V,YIL035C,0,1.782066,1.36185,1.795687,1.184477,1.364759,1.222222,1.182015,1.060606,2.933414,2.195067,2.407534,1.71066,0.882893,1.518182,1.19526,1.569635,1.259755,1.00102,1.541962,2.080993,1.576,0.702369,1.428112,1.846077,2.140415,1.739645,1.716063,1.1714,1.427686,1.242647,0.273326,3.536465,1.282417,1.831693,1.483316,1.429461,,protein,0,FALSE,0,0,0,0
528,528,,ORF-V,YDR420W,1,2.814983,2.163006,2.671964,2.418448,2.521886,2.862745,2.817985,2.76698,4.940678,2.894619,3.006849,2.562436,2.384615,1.728409,2.306998,2.562785,2.843924,2.663265,3.159757,3.975162,2.736,2.803296,2.709228,2.706058,2.500611,1.665089,2.532805,2.559838,2.535124,2.542017,1.854006,4.857849,2.802198,2.213582,2.542973,2.710581,,protein,0,FALSE,0,0,0,0
1506,1506,,ORF-V,YDR019C,0,1.884222,1.359538,1.189557,1.329584,1.529742,1.594771,1.863489,2.324974,3.979419,4.028027,2.476027,2.186802,1.941447,1.148864,1.217833,1.627854,1.157191,2.04898,2.001011,1.968682,9.209143,2.488157,2.125536,1.949355,2.003663,1.049704,1.356335,1.482759,1.661157,2.008403,1.92865,3.508034,6.84066,2.290354,2.114257,2.042531,r_0501;r_0504;r_0505;r_0506;r_0507;r_0508;r_0509;r_1030,protein,13,FALSE,58,0.00119,0.423077,33
529,529,,ORF-V,YMR266W,0,3.423383,2.215029,2.837684,3.559055,3.099888,3.796296,4.527627,3.887147,8.305085,4.076233,3.219178,3.040609,3.080367,1.864773,2.563206,3.594749,3.146043,2.853061,3.915066,6.2473,6.979429,3.380021,3.458154,3.313804,3.744811,2.035503,2.871041,2.726166,2.969008,3.370798,4.443469,8.506798,5.556044,3.217519,2.953488,3.337137,,protein,0,FALSE,0,0,0,0
4386,4386,,ORF-V,YOR115C,0,2.364359,1.608092,1.920545,1.746907,2.092032,1.687364,1.713976,2.437827,3.268765,3.146861,2.5,3.322842,1.991963,1.998864,2.013544,2.094749,1.810479,1.905102,1.832154,2.844492,3.425143,3.041194,2.424893,2.600794,2.129426,1.986982,2.279412,1.983773,2.40186,2.361345,2.463227,3.342398,2.825275,2.669291,2.451971,2.1639,,protein,0,FALSE,0,0,0,0
2372,2372,,ORF-V,YBR087W,1,1.251986,0.603468,1.476731,1.298088,1.079686,1.198257,0.869989,1.284221,2.260291,2.172646,2.410959,2.589848,1.150402,0.935227,1.443567,1.232877,0.606466,1.490816,1.479272,1.638229,1.264,2.45932,2.302575,1.419067,0.85348,0.676923,1.408371,1.396552,1.457645,1.305672,0.599341,1.653894,2.640659,2.422244,2.161779,1.993776,,protein,0,FALSE,0,0,0,0
534,534,,ORF-V,YGR106C,0,9.976164,5.892486,5.024972,5.907762,6.337823,6.407408,6.712892,6.862069,10.579904,13.751121,12.128996,8.849746,7.307692,7.082954,6.74605,4.409817,8.562987,6.794898,6.191102,7.353132,6.163428,7.836251,8.17382,5.887786,14.691087,10.114793,8.165158,7.176471,7.409091,7.747899,7.190999,9.420271,7.932968,7.537401,7.997977,8.320538,r_1085;r_1086,protein,17,FALSE,56,0.001951,0.801471,109
535,535,,ORF-V,YNR050C,0,7.479001,1.210405,1.046538,1.789651,1.300786,1.489107,2.391116,6.880878,19.875303,11.131166,9.910959,8.859899,6.250287,1.320455,0.817156,1.472603,1.540691,1.660204,3.390293,15.825054,15.325714,11.481977,9.660944,9.547171,5.601953,1.601184,1.048642,1.518256,1.318182,1.605042,4.241493,22.956736,14.25934,11.406496,11.0455,7.134854,r_0989,protein,0,FALSE,0,0,0,0
2680,2680,,ORF-V,YNL220W,1,8.646992,4.523699,3.76731,4.341958,2.887767,3.247277,3.615385,4.719958,16.116222,9.458521,6.968037,10.29137,9.021814,5.229546,3.343115,4.16895,3.367893,3.666326,3.989889,14.407127,15.492571,9.208033,10.403433,11.546177,10.06105,5.665089,4.343892,3.641988,3.524793,3.302521,5.3809,21.155746,13.14066,8.665355,10.409504,9.997925,r_0153,protein,0,FALSE,0,0,0,0
3492,3492,,ORF-V,YNR046W,1,2.927355,3.078613,4.189558,3.88189,3.973064,3.666667,4.172264,4.425287,9.644068,3.136771,2.634703,2.82335,2.745121,2.4625,3.513544,4.278539,4.219621,3.539796,3.895854,5.985961,4.905143,2.288362,3.462446,2.694141,2.617827,4.04142,3.894796,3.151116,3.410124,3.440126,4.50494,10.077873,3.876923,2.40059,3.118301,3.155601,,protein,0,FALSE,0,0,0,0
1444,1444,,ORF-V,YFL021W,0,2.761635,6.47052,8.086266,10.949382,7.839507,7.696078,6.321776,6.966562,22.447943,2.980942,2.381279,4.039594,4.106774,7.425001,14.141084,9.578767,6.297659,7.979592,6.173913,7.010799,19.954285,3.0793,4.89485,7.083416,2.770452,5.091125,12.392534,8.390467,7.391529,5.579832,5.45225,12.296661,8.654945,3.082677,4.823053,4.819502,,protein,0,FALSE,0,0,0,0
2798,2798,,ORF-V,YLR413W,0,0.14756,0.084393,0.110102,0.097863,0.129068,0.141612,0.167931,0.318704,5.504843,1.315022,0.4121,0.140102,0.115959,0.117045,0.058691,0.157534,0.142698,0.092857,0.150657,1.447084,0.865143,0.855819,0.312232,0.173784,0.086691,0.097041,0.111991,0.104462,0.149793,0.111345,0.150384,5.105068,1.142857,0.484252,0.143579,0.176349,,protein,0,FALSE,0,0,0,0
547,547,,ORF-V,YGR003W,0,1.005675,0.648555,0.69807,0.858268,0.960718,1.120915,0.937161,1.316614,1.552058,1.076233,1.10274,0.911675,1.074627,0.592045,1.120767,0.953196,0.975474,1.363265,1.084934,1.317495,0.841143,0.967044,1.160944,0.840119,1.479853,0.946746,0.957014,1.06998,1.029959,1.205882,1.491767,1.512979,1.251648,0.754921,0.991911,0.991701,,protein,1,FALSE,2.623192,0.000121,0,0
4171,4171,,ORF-V,YGL201C,1,0.426788,0.386127,0.449489,0.422947,0.335578,0.369281,0.457205,0.46395,0.789346,0.738789,0.570776,0.286294,0.306544,0.247727,0.469526,0.366438,0.626533,0.482653,0.50455,0.606912,0.766857,0.374871,0.361588,0.234359,0.413919,0.530178,0.394796,0.521298,0.433884,0.357143,0.428101,0.467243,0.881319,0.346457,0.252781,0.356846,,protein,0,FALSE,0,0,0,0
4360,4360,,ORF-V,YKL212W,1,7.37571,2.990752,4.14983,3.502812,3.73064,2.703704,2.526544,3.822361,13.768766,9.19731,7.908676,6.798985,6.481057,2.773864,2.025959,3.388128,2.781494,2.305102,2.754297,7.204104,10.764571,7.2276,5.096567,7.18868,6.549451,2.945562,3.760181,2.109533,2.59814,2.038866,2.833151,10.688504,9.453846,6.262795,4.137513,5.844398,r_0993;r_3128;r_3129;r_3130;r_3131;r_3132;r_3133;r_3134;r_3135;r_3136;r_3137;r_3138;r_3139;r_3140;r_3141;r_3142;r_3143;r_3160;r_3161;r_3162;r_3163;r_3164;r_3165;r_3166;r_3167;r_3168;r_3169;r_3170;r_3171;r_3172;r_3173;r_3174;r_3175,protein,6,FALSE,6,0.000529,0.933333,14
4535,4535,,ORF-V,YKL021C,1,0.713961,0.576879,0.492622,0.752531,0.860831,0.58061,0.92416,0.987461,4.865617,0.899103,0.52968,1.129949,0.561424,0.546591,0.711061,0.343607,0.733556,0.72449,0.804853,2.463283,1.888,0.883625,1.053648,0.79146,0.616606,0.455621,0.582579,0.675456,0.645661,0.776261,0.918771,4.385661,0.806593,0.900591,1.111223,1.149378,,protein,0,FALSE,0,0,0,0
4757,4757,,ORF-V,YNR015W,0,1.349603,1.03815,1.060159,1.016873,1.518519,1.08061,1.433369,1.611285,4.935836,1.809417,1.444064,1.2,1.429392,0.8,0.89842,1.240868,0.77592,1.042857,1.372093,2.579914,3.020571,1.570546,1.505365,1.345581,1.15873,1.351479,1.071267,0.892495,0.971074,1.066177,1.543359,3.449938,2.282418,1.320866,1.494439,1.176348,,protein,0,FALSE,0,0,0,0
558,558,,ORF-V,YHR193C,0,26.703747,22.560694,23.779797,25.08099,23.430977,20.490196,22.444204,17.824451,44.383778,37.60202,35.80137,25.15533,28.143515,20.019318,23.121897,29.729454,30.326645,21.337755,17.76643,29.979483,34.641144,23.21833,27.467812,24.263159,36.002445,30.857988,23.251131,18.259636,21.568182,19.657564,25.07245,35.45488,27.67143,18.616142,22.059654,23.986513,,protein,0,FALSE,0,0,0,0
1965,1965,,ORF-V,YPL037C,0,27.300795,25.295954,25.096481,32.640045,30.37374,27.939,34.191765,27.834902,43.36683,31.112108,23.93493,24.989847,30.057407,25.820456,29.857786,35.0411,27.467113,23.357141,21.172901,26.73866,42.107426,24.637487,28.121244,24.649454,30.540905,23.178698,32.99887,21.152132,23.700413,25.492647,31.252472,40.217552,28.336266,21.792324,22.970676,23.024897,,protein,0,FALSE,0,0,0,0
560,560,,ORF-V,YNL244C,1,10.236095,9.105202,10.095346,11.863892,10.395062,11.537037,10.854821,13.479624,24.046005,8.858745,13.035389,12.359391,7.755454,10.20341,10.300225,6.971461,13.076923,8.313265,9.974722,18.173866,13.042285,9.798146,10.406652,11.443893,7.192918,7.55503,11.236425,10.128804,11.890495,11.114496,10.716795,22.893694,9.198901,9.014764,10.670374,10.513485,,protein,0,FALSE,0,0,0,0
3214,3214,,ORF-V,YPL091W,0,5.272418,4.915607,5.525539,5.453318,4.789002,4.478214,4.674972,5.262278,6.096852,7.127803,5.944064,4.947208,6.440873,5.255682,4.794582,5.175799,4.354515,4.312245,4.107179,4.763499,6.434286,6.265706,5.08691,4.69712,6.840049,3.652071,4.743213,4.373226,3.970041,4.095588,4.844127,5.876391,7.547253,5.445866,5.244691,6.21473,r_0481;r_0482;r_1039,protein,8,FALSE,8,0.000655,0.285714,8
4005,4005,,ORF-V,YGL148W,0,14.44949,9.950289,11.455165,14.887514,17.902357,16.95316,23.396532,18.712645,32.215496,18.75,20.96347,17.307615,17.19403,10.2375,15.88149,14.966895,12.261985,15.57857,18.33367,23.009718,25.410284,15.735324,20.274677,16.437935,20.153847,7.532545,13.493214,10.702841,13.808884,16.506304,25.023054,35.045734,15.876924,13.861221,15.863498,17.346472,r_0279,protein,0,FALSE,0,0,0,0
2064,2064,,ORF-V,YKR061W,0,0.582293,0.243931,0.287174,0.223847,0.299663,0.343137,0.413868,0.535005,2.305085,0.647982,0.871005,0.798985,0.405281,0.395455,0.241535,0.19863,0.404682,0.227551,0.34277,1.975162,0.609143,0.657055,0.563305,0.727905,0.393162,0.384615,0.192308,0.207911,0.188017,0.364496,0.158068,3.138442,0.441758,0.67126,0.517695,0.595436,r_0192,protein,8,FALSE,8,0.000758,1,28
4255,4255,,ORF-V,YMR143W,0,1.616345,0.90289,2.106697,1.715411,0.810326,1.044662,1.739978,1.214211,4.843826,1.309417,2.586758,3.336041,0.997704,0.75,1.783296,1.606164,2.307692,1.540816,1.969666,1.732181,1.644571,0.671473,2.290772,1.098312,0.699634,1.742012,1.159502,2.759635,1.190083,1.186975,1.023052,2.05068,1.469231,1.761811,2.658241,1.773859,,protein,0,FALSE,0,0,0,0
4448,4448,,ORF-U,YMR221C,0,4.911464,3.904046,2.513053,4.264342,3.863075,4.20915,4.046587,4.199582,4.671913,3.132287,2.893836,2.474112,4.323766,3.653409,3.047404,4.244292,2.944259,2.969388,3.024267,4.035637,4.876572,3.050463,4.183476,3.66137,2.986569,1.810651,3.174208,2.654158,3.5,3.591387,2.960483,4.719406,4.979121,3.737205,3.761375,3.69917,,protein,0,FALSE,0,0,0,0
1919,1919,,ORF-V,YOL020W,0,1.38025,0.841619,0.896708,0.885264,0.91807,1.055556,1.302275,1.873563,3.742131,2.03139,2.180365,1.972589,1.601607,0.907955,0.702032,0.940639,1.078038,1.026531,1.543984,3.645788,1.789714,1.880536,2.300429,1.811321,1.203907,1.175148,0.973982,0.869168,1.003099,1.154412,1.724479,4.349814,2.479121,1.838583,1.78362,1.654564,r_1173;r_1192;r_1215;r_1219;r_1223,protein,13,FALSE,48,0.001451,0.564103,44
2958,2958,,ORF-V,YBR082C,0,11.551646,12.68555,10.331442,14.066367,14.854097,14.803922,16.203682,13.996865,25.46247,19.041481,10.634703,10.806091,13.351321,12.239773,11.721219,12.381278,11.80602,12.968368,13.01011,14.857451,24.241144,14.895984,13.450644,13.444886,8.576313,11.022486,10.684389,11.148073,12.370868,13.94853,13.856203,26.636585,18.193407,11.390748,10.780585,12.357883,,protein,0,FALSE,0,0,0,0
4335,4335,,ORF-V,YIL008W,0,5.343927,2.96185,2.307605,2.928009,3.352413,3.236383,3.562297,4.668756,11.440679,5.487668,6.35274,6.086294,3.202067,3.503409,3.141083,3.163242,5.852843,3.317347,4.62184,7.055076,6.901714,2.682801,4.653434,4.672294,7.217338,3.919527,2.717195,4.574037,5.618802,6.480042,5.569704,7.889987,3.951649,3.909449,4.122346,4.39834,,protein,0,FALSE,0,0,0,0
4855,4855,,ORF-V,YLR262C-A,0,5.370034,2.669364,3.800227,3.631046,3.088665,2.37037,2.939328,2.829676,8.859564,6.108745,7.715754,7.352284,3.315729,4.375,4.354402,3.099315,4.503902,4.797959,3,4.268898,5.329143,4.653965,5.296137,4.888779,4.825397,6.725444,5.071267,5.956389,5.551653,6.559874,3.492865,7.082818,5.059341,5.625984,6.075834,5.774896,,protein,0,FALSE,0,0,0,0
578,578,,ORF-V,YDR120C,0,1.77639,0.758382,1.828604,1.247469,1.634119,1.894335,2.527627,2.840125,8.662228,2.242153,1.902968,2.06599,1.493686,0.679545,1.441309,1.506849,2.169454,2.05,2.356926,5.532397,2.033143,1.69413,1.92382,2.183714,1.525031,0.983432,1.502263,1.504057,1.55062,2.016807,2.349067,6.55995,1.70989,1.583661,2.384226,2.623444,,protein,0,FALSE,0,0,0,0
1886,1886,,ORF-V,YDR412W,1,0.347333,0.256647,0.356413,0.300337,0.42312,0.346405,0.407367,0.556949,3.838983,0.830717,0.811644,0.699492,0.336395,0.328409,0.353273,0.31621,0.341137,0.432653,0.511628,1.774298,0.668571,0.646756,0.561159,0.652433,0.407814,0.28284,0.334842,0.307302,0.284091,0.331933,0.360044,2.936959,0.741758,0.496063,0.654196,0.669087,,protein,0,FALSE,0,0,0,0
2800,2800,,ORF-V,YKR056W,0,1.219069,1.084393,1.729852,1.786277,2.613917,2.742919,3.570964,4.056426,8.263923,1.286996,1.393836,1.852792,1.507463,0.973864,1.322799,2.138128,1.799331,2.438776,3.024267,8.886609,0.780571,1.336766,1.709227,1.679245,1.666667,1.356213,2.217195,1.650101,2.095041,2.206933,3.058178,12.18665,1.58022,1.179134,2.059656,1.887967,,protein,0,FALSE,0,0,0,0
907,907,,ORF-V,YGL174W,0,0.766175,0.436994,0.644722,0.653543,0.597082,0.649237,0.760563,0.713689,1.734867,1.25,1.406393,0.8,0.881745,0.689773,0.594808,0.729452,0.688963,0.836735,0.623862,1.057235,1.049143,1.135942,0.891631,0.695134,0.819292,0.753846,0.451357,0.559838,0.625,0.635504,0.944018,1.228677,1.401099,1.044291,0.786653,0.737552,,protein,1,FALSE,1.568998,0.000083,0,0
4142,4142,,ORF-V,YAL029C,0,1.960272,0.841619,1.477866,1.47694,1.50954,1.148148,1.495125,1.321839,3.698547,1.841928,2.73516,2.57868,2.191734,1.322727,1.351016,1.732877,1.175028,1.483673,1.150657,4.559395,2.482286,2.369722,2.757511,3.311817,3.009768,1.03432,1.274887,1.43002,1.632231,1.308824,1.35236,8.488256,1.763736,2.322835,2.769464,2.84751,,protein,0,FALSE,0,0,0,0
2210,2210,,ORF-V,YDL064W,1,3.782066,2.936416,2.540295,2.691789,3.994388,3.330065,3.7974,3.678161,7.048427,4.540359,4.121005,4.250762,3.779564,3.225,3.564334,3.317352,2.138239,3.744898,3.217391,4.060475,5.634285,4.415036,4.9603,4.920556,2.013431,3.223669,2.754525,3.216025,3.295454,3.522059,3.799122,7.27194,3.026374,4.241142,3.42366,4.011411,,protein,0,FALSE,0,0,0,0
1787,1787,,ORF-V,YEL027W,0,33.29739,28.057802,32.57662,29.611923,30.356905,27.888887,30.115925,30.436783,45.932205,38.658073,33.194065,27.854822,32.106777,28.175,30.818283,29.616438,26.21962,24.55,24.259857,30.573435,36.126858,26.317198,26.870173,23.06554,32.284496,25.610653,29.994345,25.219069,25.695248,26.382355,26.830956,33.787388,30.641758,22.663387,25.375126,27.438797,r_1085;r_1086,protein,17,FALSE,56,0.001951,0.801471,109
1304,1304,,ORF-V,YIL110W,0,0.819523,0.62659,0.497162,0.614173,0.681257,0.373638,0.56013,0.900731,6.208232,1.52018,1.964612,1.742132,0.711826,0.710227,0.639955,0.570776,1.164994,0.664286,0.837209,3.462203,2.362286,0.990731,1.506438,1.480636,1.086691,0.791716,0.572398,0.762678,0.682851,0.810924,0.751921,3.443757,0.991209,1.438976,1.471183,0.868257,,protein,0,FALSE,0,0,0,0
2407,2407,,ORF-V,YPL183C,0,0.5437,0.456647,0.860386,0.96288,0.982043,0.993464,1.190683,1.780564,8.842615,1.53139,1.680365,1.563452,0.505167,0.517046,0.795711,1.094749,1.267559,1.255102,1.338726,5.070194,1.780571,1.38208,1.674893,1.842105,0.650794,0.542012,0.747738,0.85497,1.010331,0.931723,1.457739,10.211371,1.40989,1.419291,1.505561,1.06639,,protein,0,FALSE,0,0,0,0
610,610,,ORF-V,YGR166W,0,0.716232,0.486705,0.405221,0.465692,0.466891,0.528322,0.68039,0.725183,1.354721,0.83296,1.180365,0.861929,0.585534,0.488636,0.676072,0.51484,0.695652,0.792857,0.661274,0.990281,0.860571,0.92276,0.957082,0.849057,0.899878,0.616568,0.576923,0.649087,0.643595,0.664916,0.789243,0.909765,0.917582,0.890748,0.865521,0.834025,,protein,2,FALSE,2.957411,0.000169,1,1
4057,4057,,ORF-V,YDR472W,1,0.61294,0.473988,0.69807,1.026997,0.922559,1.242919,1.193933,1.241379,2.607748,1.588565,1.347032,1.365482,0.964409,0.835227,0.981941,1.063927,0.83612,1.207143,1.069767,2.400648,1.676571,1.38517,1.41309,1.428004,0.962149,0.589349,0.992081,0.901623,1.103306,1.071429,1.18551,3.008652,1.496703,1.279527,1.347826,1.25,,protein,0,FALSE,0,0,0,0
4996,4996,,ORF-V,YDR408C,0,4.14756,2.522543,2.750284,2.733408,2.931538,2.699346,3.130011,3.274817,12.319612,10.143498,5.821918,5.435533,5.187141,2.911364,3.20316,3.116438,3.124861,2.8,2.541961,4.179265,16.964571,6.283213,5.532188,5.352532,6.072039,3.583432,3.135747,2.009128,2.389463,2.486345,2.845225,7.461062,12.20989,4.304134,4.639029,5.505187,r_0499,protein,0,FALSE,0,0,0,0
725,725,,ORF-V,YDR211W,1,1.413167,0.931792,1.474461,1.221597,1.212121,1.442266,1.468039,1.779519,5.606538,2.528027,1.678082,1.732995,2.032147,1.256818,1.648984,1.505708,1.467113,1.396939,1.587462,3.183585,2.808,1.972194,1.898068,1.809335,2.102564,1.078107,1.420815,1.319473,1.267562,1.37395,1.079034,3.119901,1.958242,1.806102,1.996967,2.276971,,protein,0,FALSE,0,0,0,0
1214,1214,,ORF-V,YLR293C,1,8.368899,4.337572,9.06924,7.421822,9.430977,6.896514,7.501625,8.55277,28.863197,9.869956,15.127853,12.128933,11.142365,6.205682,8.036118,6.353881,5.151617,7.858163,6.133468,18.27538,15.754286,12.496395,15.225322,10.846077,9.995116,6.685207,7.445702,6.600406,5.332644,7.774159,9.032931,29.822002,14.385715,13.023622,16.94742,15.922198,,protein,0,FALSE,0,0,0,0
3142,3142,,ORF-V,YOR260W,1,1.119183,2.208092,2.964813,2.968504,3.145904,3.056645,3.423619,3.410658,8.932203,4.081839,3.231735,3.373604,2.479908,2.328409,3.187359,2.815069,2.107023,2.827551,2.926188,4.118791,5.218286,3.204943,3.296138,2.924528,2.223443,2.049704,3.104072,2.56998,2.608471,3.081933,3.17124,4.991347,4.249451,3.155512,3.419616,3.31224,,protein,0,FALSE,0,0,0,0
627,627,,ORF-V,YLR004C,0,14.599319,2.580347,4.081726,5.304837,8.500562,7.333334,12.949078,14.751306,31.802664,16.219732,18.817352,17.284264,14.045925,3.229546,3.770881,4.011416,9.395763,10.22653,11.660262,20.211662,23.690285,14.188465,19.098713,16.3287,15.10989,3.301775,4.193439,5.070994,8.526859,10.862395,13.73326,23.611864,18.27143,14.586614,19.448936,16.660788,,protein,0,FALSE,0,0,0,0
642,642,,ORF-V,YMR300C,0,0.426788,0.334104,0.509648,0.493813,0.439955,0.551198,0.763814,1.216301,4.682809,1.03139,1.317352,1.435533,0.450057,0.328409,0.168172,0.426941,0.429208,0.658163,1.270981,2.74622,2.453714,1.194645,1.20279,1.381331,0.555556,0.413018,0.466063,0.638945,0.555785,0.596639,1.039517,4.520395,1.783516,1.008858,1.63094,1.742738,r_0915,protein,0,FALSE,0,0,0,0
4035,4035,,ORF-V,YAL012W,1,10.970489,2.521387,5.779796,5.901012,6.234568,5.167756,6.755146,10.408568,24.20097,16.713005,16.255709,14.297462,14.353617,3.011364,4.52483,3.665525,4.426979,4.238775,6.065723,24.036718,21.305141,13.142121,15.47103,11.648461,9.765568,2.16213,4.930995,3.818459,4.333678,4.406513,6.30955,31.87886,22.157145,14.29626,14.35086,14.96058,r_0310;r_0815,protein,3,FALSE,3,0.004396,1,3
2672,2672,,ORF-V,YBL069W,0,0.494892,0.610405,0.626561,0.471316,0.62514,0.614379,0.659805,0.746082,2.723971,0.779148,0.494292,0.816244,0.493685,0.577273,0.480813,0.807078,0.599777,0.52449,0.738119,2.894168,1.307429,0.825953,0.879828,0.847071,0.639805,0.60355,0.68552,0.434077,0.57438,0.598739,0.759605,6.126081,0.937363,0.610236,0.689585,0.621369,,protein,0,FALSE,0,0,0,0
1167,1167,,ORF-V,YOR021C,0,5.595914,3.441618,3.105562,4.07874,3.698092,3.503268,3.891658,4.69488,12.785714,4.57287,3.606165,6.132995,5.23077,4.185227,3.660271,4.110731,4.460424,3.65,3.501516,5.436285,6.860571,3.897013,4.629829,6.67428,3.599512,2.779882,3.218326,3.770791,3.492768,4.548319,3.664105,9.457354,2.363736,4.390748,5.756319,5.293568,,protein,0,FALSE,0,0,0,0
